Notes-Cullen,Notes-Tuli,Secondary-cit. to add later?,Final status,Comments,Primary or Secondary interaction,Citation Number,Citation Short Description,Region,Location Description,Country,Habitat Type,Lat.,Long.,Elev. (or Range Min),Elev. Range Max,Interaction Type,Interaction Tags,Subject Order,Bat Family,Bat Genus,Bat Species,Object Kingdom,Object Phylum,Object Class,Object Order,Object Family,Object Genus,Object Species
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Myrtaceae,Psidium,Psidium guianensis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Apocynaceae,Couma,Couma utilis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Solanaceae,Solanum,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Solanaceae,Solanum,Solanum rugosum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Solanaceae,Solanum,Solanum juripeba
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Solanaceae,Solanum,Solanum grandiflorum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Solanaceae,Solanum,Solanum salviifolium
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Hypericaceae,Vismia,Vismia duckei
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Piperaceae,Piper,Piper aduncum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Hypericaceae,Vismia,Vismia guianensis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Hypericaceae,Vismia,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Solanaceae,Solanum,Solanum rugosum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Solanaceae,Solanum,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,Plant cited as Syzygium jambolanum.,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Myrtaceae,Syzygium,Syzygium cumini
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Piperaceae,Piper,Piper aduncum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Solanaceae,Solanum,Solanum rugosum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Metteniusaceae,Poraqueiba,Poraqueiba sericea
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Solanaceae,Solanum,Solanum grandiflorum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Caricaceae,Carica,Carica papaya
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Solanaceae,Solanum,Solanum paniculatum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Hypericaceae,Vismia,Vismia guianensis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Hypericaceae,Vismia,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malpighiaceae,Byrsonima,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Clusiaceae,Clusia,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Apocynaceae,Couma,Couma utilis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Rubiaceae,Coffea,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Hypericaceae,Vismia,Vismia duckei
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Piperaceae,Piper,Piper hostmannianum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Solanaceae,Solanum,Solanum caavurana
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,Plantae,,,,Solanaceae,Solanum,Solanum grandiflorum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,Plantae,,,,Urticaceae,Cecropia,Cecropia palmata
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,Plantae,,,,Moraceae,Ficus,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Uroderma,Uroderma magnirostrum,Plantae,,,,Urticaceae,Cecropia,Cecropia palmata
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,Bat cited as Vampyrops helleri,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus helleri,Plantae,,,,Urticaceae,Cecropia,Cecropia concolor
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma trinitatum,Plantae,,,,Moraceae,Ficus,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,Bat cited as Ectophylla macconnelli,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Mesophylla,Mesophylla macconnelli,Plantae,,,,Moraceae,Ficus,Ficus cruciaefolia
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus cinereus,Plantae,,,,Hypericaceae,Vismia,Vismia guianensis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus concolor,Plantae,,,,Hypericaceae,Vismia,Vismia guianensis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Hypericaceae,Vismia,Vismia guianensis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Caricaceae,Carica,Carica papaya
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Moraceae,Ficus,Ficus maxima
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Moraceae,Ficus,Ficus citrifolia
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Urticaceae,Cecropia,Cecropia concolor
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Urticaceae,Cecropia,Cecropia palmata
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Piperaceae,Piper,Piper aduncum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Myrtaceae,Eugenia,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Metteniusaceae,Poraqueiba,Poraqueiba sericea
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Musaceae,Musa,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Siparunaceae,Siparuna,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Combretaceae,Terminalia,Terminalia catappa
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Myrtaceae,Psidium,Psidium guajava
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Solanaceae,Solanum,Solanum rugosum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Hypericaceae,Vismia,Vismia guianensis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Moraceae,Ficus,Ficus maxima
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Moraceae,Ficus,Ficus insipida
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Urticaceae,Cecropia,Cecropia concolor
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Urticaceae,Cecropia,Cecropia palmata
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Myrtaceae,Psidium,Psidium guianensis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Humiriaceae,Saccoglottis,Saccoglottis guianensis
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Rubiaceae,Coffea,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Ametrida,Ametrida centurio,Plantae,,,,Piperaceae,Piper,Piper aduncum
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Thyropteridae,Thyroptera,Thyroptera tricolor,Animalia,,,Diptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Thyropteridae,Thyroptera,Thyroptera tricolor,Animalia,,,Coleoptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Thyropteridae,Thyroptera,Thyroptera tricolor,Animalia,,,Hymenoptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,Animalia,,,Diptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,Animalia,,,Coleoptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,Animalia,,,Ephemeroptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,Animalia,,,Coleoptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,Animalia,,,Lepidoptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus borealis,Animalia,,,Lepidoptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,Bat cited as Molossops brachymeles,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Molossidae,Cynomops,Cynomops abrasus,Animalia,,,Coleoptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Molossidae,Eumops,Eumops trumbulli,Animalia,,,Coleoptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Molossidae,Molossus,Molossus molossus,Animalia,,,Coleoptera,,,
